timestamp,plate_number,vehicle_type,cross_count,reverse_count
2024-04-28 16:40:01,บน3364,bus,0,0
2024-04-28 16:40:01,บน3364,truck,0,0
2024-04-28 16:40:01,บน3364,truck,0,0
2024-04-28 16:40:01,บน3364,bus,0,0
2024-04-28 16:40:01,บน3364,bus,0,0
2024-04-28 16:45:01,บน3364,bus,0,0
2024-04-28 16:45:01,บน3364,bus,0,0
2024-04-28 16:45:01,บน3364,bus,0,0
2024-04-28 16:45:01,บน3364,bus,0,0
2024-04-28 16:50:01,บน3364,truck,0,0
2024-04-28 16:50:01,บน3364,truck,0,0
2024-04-28 16:50:01,บน3364,bus,0,0
2024-04-28 16:50:01,บน3364,bus,0,0
2024-04-28 16:50:01,บน3364,van,0,0
2024-04-28 03:35:01,801738,pickup,7,2
2024-04-28 03:55:01,ฮง6191,other,0,0
2024-04-28 03:55:01,สก2765,tuktuk,3,3
2024-04-28 04:20:01,สก2765,motorbike,4,2
2024-04-28 04:35:01,302564,pickup,0,0
2024-04-28 04:40:01,600238,pickup,0,0
2024-04-28 04:40:01,สก3073,tuktuk,2,0
2024-04-28 05:40:01,339819,bus,0,0
2024-04-28 05:40:01,339819,pickup,0,0
2024-04-28 05:40:01,339819,pickup,0,0
2024-04-28 05:40:01,341520,pickup,6,0
2024-04-28 05:50:01,นข1919,truck,0,0
2024-04-28 06:15:01,สก5860,tuktuk,4,2
2024-04-28 06:20:01,338419,bus,23,3
2024-04-28 06:35:01,343108,pickup,0,0
2024-04-28 06:35:01,344019,pickup,0,0
2024-04-28 06:45:01,330074,truck,0,0
2024-04-28 06:55:01,ฎ01427,van,14,5
2024-04-28 06:55:01,301427,van,0,0
2024-04-28 06:55:01,6กษ631,sedan,4,0
2024-04-28 07:10:01,ฮย8038,pickup,0,0
2024-04-28 07:25:01,338415,truck,4,0
2024-04-28 07:25:01,338415,pickup,0,0
2024-04-28 07:40:01,สก2914,tuktuk,0,0
2024-04-28 07:40:01,นฉ704,pickup,0,0
2024-04-28 07:40:01,340956,pickup,0,2
2024-04-28 07:45:01,สก5169,tuktuk,6,7
2024-04-28 07:45:01,สก5169,tuktuk,3,0
2024-04-28 07:45:01,สก5169,tuktuk,0,7
2024-04-28 07:55:01,สก5169,tuktuk,0,2
2024-04-28 07:55:01,สก5169,tuktuk,0,0
2024-04-28 07:55:01,สก5169,tuktuk,0,0
2024-04-28 07:55:01,สก2551,tuktuk,16,4
2024-04-28 08:00:01,สก2551,tuktuk,0,3
2024-04-28 08:00:01,ฮม5219,truck,3,3
2024-04-28 08:00:01,ฮม5219,bus,0,0
2024-04-28 08:25:01,345251,other,0,0
2024-04-28 08:30:01,344280,bus,0,0
2024-04-28 08:40:01,7กธ5176,sedan,0,2
2024-04-28 08:55:01,ธ3811,truck,0,0
2024-04-28 09:10:01,วย366,pickup,0,0
2024-04-28 09:10:01,วร367,pickup,0,0
2024-04-28 09:15:01,วยร367,pickup,0,0
2024-04-28 09:15:01,ภฉ367,pickup,0,0
2024-04-28 09:15:01,วยร366,pickup,0,0
2024-04-28 09:15:01,ภย367,pickup,0,0
2024-04-28 09:20:01,1นฆ5943,pickup,0,0
2024-04-28 09:35:01,สก5169,tuktuk,5,4
2024-04-28 09:35:01,1ก5169,tuktuk,0,0
2024-04-28 09:35:01,สก5169,tuktuk,0,0
2024-04-28 09:40:01,สก5169,tuktuk,0,2
2024-04-28 09:40:01,สก5169,tuktuk,0,0
2024-04-28 09:40:01,1ก5169,tuktuk,3,2
2024-04-28 09:55:01,337879,truck,0,0
2024-04-28 09:55:01,สก3503,tuktuk,7,0
2024-04-28 09:55:01,สก3503,tuktuk,2,9
2024-04-28 10:00:01,สก3503,tuktuk,0,0
2024-04-28 10:00:01,สก3503,tuktuk,5,0
2024-04-28 10:00:01,สก3503,tuktuk,0,0
2024-04-28 10:00:01,สก3503,tuktuk,0,0
2024-04-28 10:05:01,สก3503,tuktuk,6,0
2024-04-28 10:10:01,สก5725,tuktuk,7,0
2024-04-28 10:25:01,สก5753,tuktuk,0,4
2024-04-28 10:45:01,33511,tuktuk,0,0
2024-04-28 11:10:01,701ก7,truck,0,27
2024-04-28 11:20:01,ฮพ3819,pickup,4,3
2024-04-28 11:20:01,ฮพ3819,pickup,2,0
2024-04-28 11:25:01,ฮพ3819,pickup,0,0
2024-04-28 11:25:01,33000,pickup,7,7
2024-04-28 11:25:01,2พ17,suv,0,0
2024-04-28 11:30:01,330266,sedan,5,0
2024-04-28 11:35:01,330266,sedan,0,0
2024-04-28 11:40:01,สก3503,tuktuk,5,0
2024-04-28 11:40:01,สก3503,tuktuk,0,0
2024-04-28 11:40:01,สก3503,tuktuk,4,0
2024-04-28 11:40:01,สก3503,tuktuk,0,0
2024-04-28 11:45:01,สก3503,tuktuk,0,0
2024-04-28 11:45:01,สก3503,tuktuk,0,0
2024-04-28 11:45:01,สก3503,tuktuk,0,0
2024-04-28 11:45:01,สก3503,tuktuk,0,0
2024-04-28 11:50:01,สก3503,tuktuk,2,7
2024-04-28 11:50:01,1นจ6201,pickup,0,0
2024-04-28 11:50:01,สก330,tuktuk,2,0
2024-04-28 11:55:02,สก330,tuktuk,0,0
2024-04-28 11:55:02,สก330,tuktuk,4,6
2024-04-28 11:55:02,ล8006,pickup,4,3
2024-04-28 12:00:01,ส8006,pickup,4,0
2024-04-28 12:00:01,สก2540,tuktuk,14,5
2024-04-28 12:15:01,7กค4553,tuktuk,2,0
2024-04-28 12:25:01,1นจ6201,pickup,0,0
2024-04-28 12:30:01,สก3732,tuktuk,7,5
2024-04-28 12:40:01,ก2575,motorbike,2,2
2024-04-28 12:40:01,สก4036,tuktuk,0,0
2024-04-28 12:55:01,สก1481,truck,3,0
2024-04-28 13:25:01,3257,pickup,2,0
2024-04-28 13:25:01,8กว3974,sedan,0,0
2024-04-28 13:25:01,2กฌ3571,other,0,0
2024-04-28 13:30:01,2กฌ3571,other,0,2
2024-04-28 13:40:01,ก2555,tuktuk,3,4
2024-04-28 13:45:01,ก4577,tuktuk,0,0
2024-04-28 13:45:01,ขน2655,tuktuk,0,0
2024-04-28 13:55:01,สก330,tuktuk,0,0
2024-04-28 13:55:01,สก330,other,0,0
2024-04-28 13:55:01,สก330,tuktuk,0,0
