timestamp,plate_number,vehicle_type,cross_count,reverse_count
2024-04-29 11:35:01,,taxi,6,4
2024-04-29 11:40:01,330189,sedan,0,0
2024-04-29 11:40:01,,motorbike,3,2
2024-04-29 11:55:01,3390050,bus,0,0
2024-04-29 11:55:01,,bus,0,0
2024-04-29 11:55:01,389050,other,0,0
2024-04-29 11:55:01,339050,other,2,9
2024-04-29 12:00:01,339050,other,0,0
2024-04-29 12:00:01,3ย0800,bus,0,0
2024-04-29 12:00:01,390050,bus,3,0
2024-04-29 12:00:01,,bus,0,0
2024-04-29 12:00:01,,other,0,0
2024-04-29 12:05:01,,other,0,0
2024-04-29 12:05:01,,other,3,8
2024-04-29 12:05:01,,bus,0,2
2024-04-29 12:10:01,,bus,0,0
2024-04-29 12:10:01,339050,other,0,0
2024-04-29 12:10:01,330000,bus,0,0
2024-04-29 12:10:01,339050,bus,0,3
2024-04-29 12:15:01,389000,bus,0,0
2024-04-29 12:15:01,339050,bus,0,0
2024-04-29 12:15:01,339050,bus,2,0
2024-04-29 12:15:01,399050,other,0,7
2024-04-29 12:15:01,,other,0,0
2024-04-29 12:20:01,,other,0,0
2024-04-29 12:20:01,30050,bus,0,0
2024-04-29 12:20:01,,bus,0,0
2024-04-29 12:25:01,339050,other,0,0
2024-04-29 12:30:01,338441,pickup,4,0
2024-04-29 12:30:01,338441,pickup,0,0
2024-04-29 12:50:01,333591,pickup,0,0
2024-04-29 12:50:01,333591,pickup,0,0
2024-04-29 12:55:01,333591,pickup,0,5
2024-04-29 13:05:01,,bus,18,0
2024-04-29 13:10:02,,bus,0,0
2024-04-29 13:10:02,,motorbike,0,0
2024-04-29 13:25:01,ทฬ2173,sedan,0,0
2024-04-29 13:25:01,ทฬ2173,sedan,0,3
2024-04-29 13:30:01,,other,2,5
2024-04-29 13:55:01,,tuktuk,0,0
2024-04-29 14:10:01,,taxi,4,0
2024-04-29 14:15:01,1ศ5005,other,3,3
2024-04-29 14:15:01,1ศ1325,taxi,0,0
2024-04-29 14:15:01,,other,0,0
2024-04-29 14:15:01,1มฬ5528,other,0,0
2024-04-29 14:15:01,,other,0,0
2024-04-29 14:20:01,1มฬ5529,other,0,0
2024-04-29 14:20:01,1มข7644,truck,0,0
2024-04-29 14:25:01,16535,bus,0,3
2024-04-29 14:25:01,,taxi,0,0
2024-04-29 14:25:01,,taxi,0,0
2024-04-29 14:30:01,,taxi,0,0
2024-04-29 14:30:01,ทห5753,pickup,0,0
2024-04-29 14:30:01,,hatchback,0,0
2024-04-29 14:30:01,ญกญ1346,suv,0,0
2024-04-29 14:35:01,,hatchback,0,0
2024-04-29 14:40:01,,hatchback,0,0
2024-04-29 14:40:01,,other,0,0
2024-04-29 14:40:01,333591,other,0,2
2024-04-29 14:40:01,,hatchback,0,0
2024-04-29 14:40:01,,other,0,0
2024-04-29 14:40:01,,hatchback,0,0
2024-04-29 14:45:01,333591,bus,0,0
2024-04-29 14:45:01,,suv,0,0
2024-04-29 14:45:01,,hatchback,0,0
2024-04-29 14:45:01,,bus,0,0
2024-04-29 14:45:01,333591,bus,5,7
2024-04-29 14:45:01,,taxi,0,0
2024-04-29 14:45:01,333591,bus,0,0
2024-04-29 14:50:01,,bus,0,0
2024-04-29 14:50:01,333591,bus,0,0
2024-04-29 14:55:01,,taxi,0,0
2024-04-29 14:55:01,333591,other,0,0
2024-04-29 14:55:01,333591,bus,0,0
2024-04-29 14:55:01,,taxi,0,0
2024-04-29 14:55:01,,hatchback,0,0
2024-04-29 14:55:01,333591,bus,0,0
2024-04-29 14:55:01,,taxi,0,0
2024-04-29 14:55:01,333591,bus,0,3
2024-04-29 15:00:01,333591,bus,3,0
2024-04-29 15:00:01,333591,bus,2,4
2024-04-29 15:10:01,บน4387,motorbike,0,0
2024-04-29 15:10:01,บน4387,motorbike,0,0
2024-04-29 15:10:01,บน4387,pickup,0,0
2024-04-29 15:10:01,,taxi,5,4
2024-04-29 15:10:01,บน4387,motorbike,0,0
2024-04-29 15:15:01,บน4387,bus,0,0
2024-04-29 15:15:01,บน4387,bus,0,0
2024-04-29 15:15:01,,pickup,0,2
2024-04-29 15:15:01,บน4387,motorbike,0,0
2024-04-29 15:15:01,บน4387,suv,0,0
2024-04-29 15:20:01,บน4387,motorbike,0,0
2024-04-29 15:25:01,บน4387,motorbike,0,0
2024-04-29 15:25:01,บน4387,bus,0,0
2024-04-29 15:25:01,บน4387,pickup,0,0
2024-04-29 15:25:01,บน4387,suv,2,0
2024-04-29 15:30:01,บน4387,suv,0,0
2024-04-29 15:30:01,บน4387,bus,0,0
2024-04-29 15:30:01,บน4387,motorbike,0,0
2024-04-29 15:30:01,บน4387,bus,0,0
2024-04-29 15:30:01,,other,0,0
2024-04-29 15:30:01,บน4387,truck,0,0
2024-04-29 15:35:01,บน4387,truck,0,0
2024-04-29 15:40:01,บน4387,bus,0,0
2024-04-29 15:40:01,บน4387,bus,0,0
2024-04-29 15:40:01,บน4387,truck,0,0
2024-04-29 15:40:01,บน4387,truck,0,0
2024-04-29 15:45:01,บน4387,bus,0,0
2024-04-29 15:45:01,บน4387,suv,0,0
2024-04-29 15:45:01,บน4387,bus,0,0
2024-04-29 15:45:01,บน4387,bus,0,0
2024-04-29 15:45:01,บน4387,truck,0,0
2024-04-29 15:55:01,บน4387,bus,0,0
2024-04-29 15:55:01,บน4387,motorbike,0,0
2024-04-29 15:55:01,บน4387,suv,0,0
2024-04-29 15:55:01,บน4387,bus,0,0
2024-04-29 15:55:01,,motorbike,0,0
2024-04-29 15:55:01,บน4387,bus,0,0
2024-04-29 16:00:01,บน4387,suv,0,0
2024-04-29 16:00:01,บน4387,motorbike,0,0
2024-04-29 16:00:01,บน4387,motorbike,0,0
2024-04-29 16:00:01,บน4387,motorbike,0,0
2024-04-29 16:10:01,บน4387,suv,0,0
2024-04-29 16:10:01,บน4387,motorbike,0,0
2024-04-29 16:10:01,บน4387,truck,0,0
2024-04-29 16:10:01,บน4387,bus,0,0
2024-04-29 16:10:01,บน4387,motorbike,0,0
2024-04-29 16:15:01,บน4387,bus,0,0
2024-04-29 16:15:01,บน4387,bus,0,0
2024-04-29 16:15:01,บน4387,bus,0,0
2024-04-29 16:15:01,บน4387,truck,0,0
2024-04-29 16:20:01,บน4387,suv,0,0
2024-04-29 16:25:01,บน4387,bus,0,0
2024-04-29 16:25:01,บน4387,motorbike,0,0
2024-04-29 16:25:01,บน4387,motorbike,0,0
2024-04-29 16:25:01,2331กว,motorbike,0,0
2024-04-29 16:25:01,บน4387,motorbike,0,0
2024-04-29 16:30:01,บน4387,motorbike,0,0
2024-04-29 16:30:01,,motorbike,0,0
2024-04-29 16:30:01,บน4387,motorbike,0,0
2024-04-29 16:30:01,บน4387,motorbike,0,0
2024-04-29 16:30:01,บน4387,suv,0,0
2024-04-29 16:30:01,บน4387,suv,0,0
2024-04-29 16:40:01,บน4387,suv,0,0
2024-04-29 16:40:01,บน4387,motorbike,0,0
2024-04-29 16:40:01,บน4387,bus,0,0
2024-04-29 16:40:01,บน4387,truck,0,0
2024-04-29 16:40:01,บน4387,motorbike,0,0
2024-04-29 16:45:01,บน4387,motorbike,0,0
2024-04-29 16:45:01,บน4387,motorbike,0,0
2024-04-29 16:45:01,บน4387,other,0,0
2024-04-29 16:45:01,บน4387,motorbike,0,0
2024-04-29 02:00:01,,bus,2,0
2024-04-29 02:00:01,,bus,4,0
2024-04-29 02:00:01,,bus,0,0
2024-04-29 02:00:01,,other,2,6
2024-04-29 02:05:01,,bus,0,0
2024-04-29 02:05:01,ขษ4425,pickup,2,2
2024-04-29 02:10:01,,,0,0
2024-04-29 02:50:01,ทฬ709,pickup,3,3
2024-04-29 03:15:01,,,2,0
2024-04-29 03:15:01,,,0,3
2024-04-29 03:15:01,,,6,0
2024-04-29 03:30:01,,,0,2
2024-04-29 03:30:01,,,0,0
2024-04-29 03:50:01,1นก5598,pickup,4,0
2024-04-29 03:50:01,1นก5798,other,18,3
2024-04-29 03:50:01,1นง5298,pickup,4,0
2024-04-29 03:55:01,ทห1490,pickup,0,0
2024-04-29 04:10:01,ฮง6191,other,0,0
2024-04-29 04:10:01,ฮง6191,pickup,0,0
2024-04-29 04:25:01,,,6,2
2024-04-29 04:25:01,,,3,0
2024-04-29 04:30:01,,other,0,0
2024-04-29 04:35:01,,,5,3
2024-04-29 04:45:01,,truck,0,0
2024-04-29 05:15:01,,bus,8,3
2024-04-29 05:40:01,321110,pickup,0,2
2024-04-29 05:40:01,,truck,0,0
2024-04-29 05:40:01,,van,4,2
2024-04-29 05:40:01,ฮภ7006,pickup,0,0
2024-04-29 05:40:01,,van,3,4
2024-04-29 05:40:01,,pickup,0,0
2024-04-29 05:45:01,,van,0,0
2024-04-29 05:45:01,ฮภ7006,pickup,0,0
2024-04-29 05:45:01,,van,0,0
2024-04-29 05:45:01,ฮภ7006,pickup,0,0
